property_id,item_type,group_or_category,name,tooltip
73826022,HIGHLIGHT,topic-highlight,Professional guest services,"Staff book tickets and tours, arrange transport, offer currency exchange, rent motorbikes, and provide cheap breakfast on request."
73826022,HIGHLIGHT,topic-highlight,Comfortable mattresses,"Very comfortable beds and bedding, with soft mattresses, warm comforters, and mattress/bed warmers reported."
73826022,HIGHLIGHT,topic-highlight,Attentive host service,"Staff and owner are very friendly and helpful, carry luggage, give local recommendations, assist finding lost bags, and support late/early needs."
73826022,HIGHLIGHT,topic-highlight,Great shopping nearby,Supermarkets and grocery stores are within a short walk; affordable stores for daily needs are nearby.
73826022,HIGHLIGHT,topic-highlight,Great nearby transport,Close access to bus services and the Interbus line; short walk to the bus station makes transfers convenient.
73826022,HIGHLIGHT,topic-highlight,Well-appointed bathrooms,Bathrooms are clean with good water pressure and tidy washrooms reported by multiple guests.
73826022,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,"Rooms feel cozy and comfortable for short stays, with some guests describing a homely, well-designed interior."
73826022,HIGHLIGHT,transportation,560 meters to public transportation,Sapa Bus Station is within 560 meters
73826022,HIGHLIGHT,property-facility,Airport transfer,"Airport transfer available! Additional charges may apply. To request, check the box on the booking form just before the payment page."
73826022,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
73826022,HIGHLIGHT,property-facility,Daily housekeeping,
73826022,HIGHLIGHT,property-facility,Cash withdrawal,
73826022,HIGHLIGHT,property-facility,Concierge,
73826022,HIGHLIGHT,property-facility,Check-in/out [express],
73826022,HIGHLIGHT,property-facility,Elevator,
73826022,HIGHLIGHT,room-facility,Blackout curtains,
73826022,HIGHLIGHT,property-facility,Room service [24-hour],
73826022,FACILITY,Languages spoken,English,
73826022,FACILITY,Languages spoken,French,
73826022,FACILITY,Languages spoken,Vietnamese,
73826022,FACILITY,Internet access,Free Wi-Fi in all rooms!,
73826022,FACILITY,Internet access,Internet,
73826022,FACILITY,Internet access,Internet services,
73826022,FACILITY,Internet access,Wi-Fi in public areas,
73826022,FACILITY,"Things to do, ways to relax",Hiking,
73826022,FACILITY,"Things to do, ways to relax",On-site entertainment,
73826022,FACILITY,"Things to do, ways to relax",Pub crawl,
73826022,FACILITY,"Things to do, ways to relax",Ticket services,
73826022,FACILITY,"Things to do, ways to relax",Tours,
73826022,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
73826022,FACILITY,Cleanliness and safety,Breakfast takeaway service,
73826022,FACILITY,Cleanliness and safety,Cashless payment service,
73826022,FACILITY,Cleanliness and safety,Daily disinfection in common areas,
73826022,FACILITY,Cleanliness and safety,First aid kit,
73826022,FACILITY,Cleanliness and safety,Guest rooms seal after sanitization,
73826022,FACILITY,Cleanliness and safety,Hand sanitizer,
73826022,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
73826022,FACILITY,Cleanliness and safety,Individually-wrapped food options,
73826022,FACILITY,Cleanliness and safety,Physical distancing of at least 1 meter,
73826022,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
73826022,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
73826022,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
73826022,FACILITY,Cleanliness and safety,Safe dining setup,
73826022,FACILITY,Cleanliness and safety,Sanitized kitchen and tableware items,
73826022,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
73826022,FACILITY,"Dining, drinking, and snacking",A la carte breakfast,
73826022,FACILITY,"Dining, drinking, and snacking",Alternative meal arrangement,
73826022,FACILITY,"Dining, drinking, and snacking",Bar,
73826022,FACILITY,"Dining, drinking, and snacking",Bottle of water,
73826022,FACILITY,"Dining, drinking, and snacking",Breakfast [buffet],
73826022,FACILITY,"Dining, drinking, and snacking",Coffee/tea in restaurant,
73826022,FACILITY,"Dining, drinking, and snacking",Coffee shop,
73826022,FACILITY,"Dining, drinking, and snacking",Happy hour,
73826022,FACILITY,"Dining, drinking, and snacking",Restaurant breakfast,
73826022,FACILITY,"Dining, drinking, and snacking",Restaurants,
73826022,FACILITY,"Dining, drinking, and snacking",Room service [24-hour],
73826022,FACILITY,"Dining, drinking, and snacking",Snack bar,
73826022,FACILITY,Services and conveniences,Air conditioning in public area,
73826022,FACILITY,Services and conveniences,Cash withdrawal,
73826022,FACILITY,Services and conveniences,Concierge,
73826022,FACILITY,Services and conveniences,Contactless check-in/out,
73826022,FACILITY,Services and conveniences,Convenience store,
73826022,FACILITY,Services and conveniences,Currency exchange,
73826022,FACILITY,Services and conveniences,Daily housekeeping,
73826022,FACILITY,Services and conveniences,Dry cleaning,
73826022,FACILITY,Services and conveniences,Elevator,
73826022,FACILITY,Services and conveniences,Food delivery,
73826022,FACILITY,Services and conveniences,Ironing service,
73826022,FACILITY,Services and conveniences,Laundry service,
73826022,FACILITY,Services and conveniences,Lockers,
73826022,FACILITY,Services and conveniences,Luggage storage,
73826022,FACILITY,Services and conveniences,Safety deposit boxes,
73826022,FACILITY,Services and conveniences,Shared lounge/TV area,
73826022,FACILITY,Services and conveniences,Smoke-free property,
73826022,FACILITY,Services and conveniences,Smoking area,
73826022,FACILITY,For the kids,Family room,
73826022,FACILITY,For the kids,Kids meal,
73826022,FACILITY,Access,CCTV in common areas,
73826022,FACILITY,Access,CCTV outside property,
73826022,FACILITY,Access,Check-in/out [express],
73826022,FACILITY,Access,Check-in/out [private],
73826022,FACILITY,Access,Check-in [24-hour],
73826022,FACILITY,Access,Fire extinguisher,
73826022,FACILITY,Access,Front desk [24-hour],
73826022,FACILITY,Access,Mirrored room,
73826022,FACILITY,Access,Non-smoking rooms,
73826022,FACILITY,Access,Pets allowed,
73826022,FACILITY,Access,Room decorations,
73826022,FACILITY,Access,Safety/security feature,
73826022,FACILITY,Access,Security [24-hour],
73826022,FACILITY,Access,Service animals are welcome,
73826022,FACILITY,Access,Smoke alarms,
73826022,FACILITY,Getting around,Airport transfer,
73826022,FACILITY,Getting around,Bicycle parking,
73826022,FACILITY,Getting around,Car park [charges apply],
73826022,FACILITY,Getting around,Car park [free of charge],
73826022,FACILITY,Getting around,Car park [nearby],
73826022,FACILITY,Getting around,Shuttle service,
73826022,FACILITY,Getting around,Taxi service,
73826022,FACILITY,Available in all rooms,Accessible by elevator,
73826022,FACILITY,Available in all rooms,Accessible by stairs,
73826022,FACILITY,Available in all rooms,Alarm clock,
73826022,FACILITY,Available in all rooms,Baby amenities (upon request),
73826022,FACILITY,Available in all rooms,Baby cot (upon request),
73826022,FACILITY,Available in all rooms,Blackout curtains,
73826022,FACILITY,Available in all rooms,Carbon monoxide detector,
73826022,FACILITY,Available in all rooms,Cleaning products,
73826022,FACILITY,Available in all rooms,Closet,
73826022,FACILITY,Available in all rooms,Clothes rack,
73826022,FACILITY,Available in all rooms,Concierge,
73826022,FACILITY,Available in all rooms,Desk,
73826022,FACILITY,Available in all rooms,Dining table,
73826022,FACILITY,Available in all rooms,Electric blanket,
73826022,FACILITY,Available in all rooms,Electric kettle,
73826022,FACILITY,Available in all rooms,Extra long bed,
73826022,FACILITY,Available in all rooms,Fan,
73826022,FACILITY,Available in all rooms,Fire extinguisher,
73826022,FACILITY,Available in all rooms,Free bottled water,
73826022,FACILITY,Available in all rooms,Free instant coffee,
73826022,FACILITY,Available in all rooms,Free welcome drink,
73826022,FACILITY,Available in all rooms,Hair dryer,
73826022,FACILITY,Available in all rooms,Hand sanitizer,
73826022,FACILITY,Available in all rooms,Internet access – wireless,
73826022,FACILITY,Available in all rooms,Ironing facilities,
73826022,FACILITY,Available in all rooms,Kettle,
73826022,FACILITY,Available in all rooms,Linens,
73826022,FACILITY,Available in all rooms,Mirror,
73826022,FACILITY,Available in all rooms,Non-smoking,
73826022,FACILITY,Available in all rooms,Private bathroom,
73826022,FACILITY,Available in all rooms,Reading light,
73826022,FACILITY,Available in all rooms,Satellite/cable channels,
73826022,FACILITY,Available in all rooms,Seating area,
73826022,FACILITY,Available in all rooms,Shower,
73826022,FACILITY,Available in all rooms,Sleep comfort items,
73826022,FACILITY,Available in all rooms,Slippers,
73826022,FACILITY,Available in all rooms,Smoke detector,
73826022,FACILITY,Available in all rooms,Socket near the bed,
73826022,FACILITY,Available in all rooms,Tile/marble flooring,
73826022,FACILITY,Available in all rooms,Toiletries,
73826022,FACILITY,Available in all rooms,Towels,
73826022,FACILITY,Available in all rooms,Trash cans,
73826022,FACILITY,Available in all rooms,Wake-up service,
73826022,FACILITY,Available in all rooms,Walk-in shower,
73826022,FACILITY,Available in all rooms,Wi-Fi [free],
73826022,FACILITY,Available in all rooms,Window,
8099799,HIGHLIGHT,topic-highlight,Great view,Mountain and valley views from rooms and the 15th‑floor lounge; booking a mountain‑view or corner room often delivers clear Fansipan and Muong Hoa valley scenery and dramatic cloud scenes.
8099799,HIGHLIGHT,topic-highlight,Great breakfast,"Extensive breakfast buffet with hot, made‑to‑order pho, egg station, pastries, fruits and clear Muslim‑friendly labelling; many guests praise variety and daily changes."
8099799,HIGHLIGHT,topic-highlight,Ideal location,"Short walk to Sun Plaza, Moana Sapa and local cafes; 15th‑floor exit gives direct access to the market and town in about 5–15 minutes on foot."
8099799,HIGHLIGHT,topic-highlight,Comfortable mattresses,"Beds and bedding receive frequent praise for comfort: many guests highlight very comfortable beds, soft pillows and good rest after walks in Sapa."
8099799,HIGHLIGHT,topic-highlight,Great for children,Kids' facilities include a kids' club and indoor pool options that families highlight as helpful for keeping children entertained indoors.
8099799,HIGHLIGHT,topic-highlight,Professional guest services,"Staff handle bookings and transport: book Fansipan tickets, arrange private drivers to Cat Cat Village, organise sleeper buses or last‑minute transfers, deliver luggage, and offer VIP lounge or welcome refreshments."
8099799,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms and public areas receive frequent praise for cleanliness and upkeep, with many guests describing spotless rooms, fresh linen and tidy bathrooms."
8099799,HIGHLIGHT,topic-highlight,Top value,Guests often cite strong value: many describe 5‑star facilities and service for rates that feel reasonable or excellent value for money.
8099799,HIGHLIGHT,topic-highlight,Top rated room amenities,"Balcony, bathtub and in‑room extras get good feedback: many rooms include balconies with valley views, bathtubs, welcome fruit and well‑stocked toiletries."
8099799,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,
8099799,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
8099799,HIGHLIGHT,property-facility,Daily housekeeping,
8099799,HIGHLIGHT,property-facility,Bar,
8099799,HIGHLIGHT,property-facility,Concierge,
8099799,HIGHLIGHT,room-facility,Air conditioning,
8099799,HIGHLIGHT,property-facility,Check-in/out [express],
8099799,HIGHLIGHT,property-facility,Elevator,
8099799,HIGHLIGHT,room-facility,Blackout curtains,
8099799,HIGHLIGHT,room-facility,Balcony/terrace,
8099799,HIGHLIGHT,room-facility,Executive lounge access,
8099799,FACILITY,Languages spoken,English,
8099799,FACILITY,Languages spoken,French,
8099799,FACILITY,Languages spoken,Vietnamese,
8099799,FACILITY,Accessibility,Wheelchair accessible,
8099799,FACILITY,Internet access,Free Wi-Fi in all rooms!,
8099799,FACILITY,Internet access,Internet,
8099799,FACILITY,Internet access,Internet services,
8099799,FACILITY,Internet access,Wi-Fi in public areas,
8099799,FACILITY,"Things to do, ways to relax",Billiards,
8099799,FACILITY,"Things to do, ways to relax",Fitness center,
8099799,FACILITY,"Things to do, ways to relax",Garden,
8099799,FACILITY,"Things to do, ways to relax",Gym/fitness,
8099799,FACILITY,"Things to do, ways to relax",Massage,
8099799,FACILITY,"Things to do, ways to relax",On-site entertainment,
8099799,FACILITY,"Things to do, ways to relax",Pub crawl,
8099799,FACILITY,"Things to do, ways to relax",Spa,
8099799,FACILITY,"Things to do, ways to relax",Spa/sauna,
8099799,FACILITY,"Things to do, ways to relax",Swimming pool,
8099799,FACILITY,"Things to do, ways to relax",Swimming pool [indoor],
8099799,FACILITY,"Things to do, ways to relax",Ticket services,
8099799,FACILITY,"Things to do, ways to relax",Tours,
8099799,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
8099799,FACILITY,Cleanliness and safety,Breakfast in room,
8099799,FACILITY,Cleanliness and safety,Daily disinfection in all rooms,
8099799,FACILITY,Cleanliness and safety,Daily disinfection in common areas,
8099799,FACILITY,Cleanliness and safety,Face coverings on staff,
8099799,FACILITY,Cleanliness and safety,First aid kit,
8099799,FACILITY,Cleanliness and safety,Hand sanitizer,
8099799,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
8099799,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
